"main_production_country","main_production_company","main_producer_name","editor_name","main_director_name","main_actor3_name","main_actor2_name","main_actor1_name","title","imdb_id","imdb_url","imdb_score","budget_in_millions","month_of_release","year_of_release","duration_in_hours","main_lang","total_number_languages","genre_action","genre_adventure","genre_animation","genre_biography","genre_comedy","genre_crime","genre_documentary","genre_drama","genre_family","genre_fantasy","genre_filmnoir","genre_history","genre_horror","genre_music","genre_musical","genre_mystery","genre_realitytv","genre_romance","genre_scifi","genre_shortfilm","genre_sport","genre_thriller","genre_war","genre_western","main_actor1_is_female","main_actor2_is_female","main_actor3_is_female","total_number_of_actors","main_director_is_female","total_number_of_directors","total_number_of_producers","total_number_of_production_companies","total_number_of_production_countries","genre_count","actor1_avg_score","actor1_tier","actor2_avg_score","actor2_tier","actor3_avg_score","actor3_tier","director_avg_score","director_tier","editor_avg_score","editor_tier","producer_avg_score","producer_tier","production_company_avg_score","production_company_tier","main_lang_category","seasons","Continent"
"Germany","Rising Star","Mark Damon","Tom Finan","Rob Minkoff","Tim Blake Nelson","Ashley Judd","Patrick Dempsey","Flypaper","tt1541160","http://www.imdb.com/title/tt1541160/",6.4,5,8,2011,1.45,"English",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,22,0,1,4,4,2,3,6.44,"Medium",6.15454545454545,"Medium",6.66666666666667,"Medium",5.9,"Lower",6.525,"Medium",6.4,"Medium",6.3,"Medium","English","Summer","EU"
"Germany","PSO International","Jack Schwartzman","none","Irvin Kershner","Klaus Maria Brandauer","Kim Basinger","Sean Connery","Never Say Never Again","tt0086006","http://www.imdb.com/title/tt0086006/",6.2,36,10,1983,2.233333333,"English",4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,37,0,1,1,3,3,3,6.805,"Medium",6.58,"Medium",6.66666666666667,"Medium",6.9,"Medium",6.3874109263658,"Medium",6.2,"Medium",6.2,"Medium","English","Fall","EU"
"Germany","Paramount Pictures","Scott Rudin","Chris Lebenzon","Tim Burton","Christina Ricci","Ian McDiarmid","Johnny Depp","Sleepy Hollow","tt0162661","http://www.imdb.com/title/tt0162661/",7.5,100,11,1999,1.75,"English",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,23,0,1,2,5,2,2,7.05,"Medium",7.5,"Medium",6.86666666666667,"Medium",7.04166666666667,"Medium",6.7,"Medium",7.27777777777778,"Medium",6.84390243902439,"Medium","English","Fall","EU"
"Germany","Columbia Pictures Corporation","Alan Marshall","Mark Goldblatt","Paul Verhoeven","Josh Brolin","Elisabeth Shue","Kevin Bacon","Hollow Man","tt0164052","http://www.imdb.com/title/tt0164052/",5.7,95,8,2000,1.866666667,"English",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,10,0,1,2,2,2,3,6.54666666666667,"Medium",6.04,"Medium",6.9,"Medium",6.8,"Medium",6.79285714285714,"Medium",7.17142857142857,"Medium",6.71525423728814,"Medium","English","Summer","EU"
"Germany","United Artists","Tom Luse","Ed Marx","Victor Salva","Jonathan Breck","Justin Long","Gina Philips","Jeepers Creepers","tt0263488","http://www.imdb.com/title/tt0263488/",6,10,7,2001,1.5,"English",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,1,2,5,2,2,6,"Medium",6.6,"Medium",5.75,"Lower",5.75,"Lower",5.75,"Lower",5.75,"Lower",7.22923076923077,"Medium","English","Summer","EU"
"Germany","Intermedia Films","Lawrence Gordon","Craig McKay","Iain Softley","Mary McCormack","Kevin Spacey","Jeff Bridges","K-PAX","tt0272152","http://www.imdb.com/title/tt0272152/",7.3,48,10,2001,2,"English",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30,0,1,3,4,3,2,6.88095238095238,"Medium",7.22857142857143,"Medium",6.95,"Medium",6.63333333333333,"Medium",6.8125,"Medium",6.77,"Medium",6.9,"Medium","English","Fall","EU"
"Germany","Twentieth Century Fox Film Corporation","Robert Simonds","Scott Hill","Shawn Levy","Christian Kane","Brittany Murphy","Ashton Kutcher","Just Married","tt0305711","http://www.imdb.com/title/tt0305711/",5.4,18,1,2003,1.583333333,"English",4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,1,1,3,2,2,6.17777777777778,"Medium",6.21428571428571,"Medium",5.4,"Lower",6.01666666666667,"Medium",5.83333333333333,"Lower",6,"Medium",6.58223684210526,"Medium","English","Winter","EU"
"Germany","International Production Company","Sammy Lee","Arthur Coburn","Wayne Kramer","Vera Farmiga","Cameron Bright","Paul Walker","Running Scared","tt0404390","http://www.imdb.com/title/tt0404390/",7.5,17,1,2006,2.033333333,"English",2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,3,4,2,3,6.71111111111111,"Medium",6.4,"Medium",7.25,"Medium",7.15,"Medium",7.15,"Medium",7.5,"Medium",6.65,"Medium","English","Winter","EU"
"Germany","Village Roadshow Pictures","Susan Downey","James Herbert","Guy Ritchie","Rachel McAdams","Jude Law","Robert Downey Jr.","Sherlock Holmes","tt0988045","http://www.imdb.com/title/tt0988045/",7.6,90,12,2009,2.133333333,"English",2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0,1,6,5,3,3,6.96666666666667,"Medium",7.01333333333333,"Medium",7.14444444444444,"Medium",7.8,"Medium",7.46666666666667,"Medium",7.6,"Medium",6.45625,"Medium","English","Winter","EU"
"Germany","Lions Gate Films","none","Edward G. Norris","Peter Bogdanovich","Eddie Izzard","Edward Herrmann","Kirsten Dunst","The Cats Meow","tt0266391","http://www.imdb.com/title/tt0266391/",6.4,7,8,2001,1.9,"English",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,3,3,1,6.67058823529412,"Medium",6.725,"Medium",6.4,"Medium",6.93333333333333,"Medium",6.4,"Medium",6.42327868852459,"Medium",6.61578947368421,"Medium","English","Summer","EU"
"Germany","Paramount Pictures","Randall Wallace","William Hoy","Randall Wallace","Madeleine Stowe","Greg Kinnear","Mel Gibson","We Were Soldiers","tt0277434","http://www.imdb.com/title/tt0277434/",7.1,75,3,2002,2.3,"English",3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,0,1,3,4,2,3,6.84583333333333,"Medium",6.81111111111111,"Medium",7.3,"Medium",7.15,"Medium",6.78181818181818,"Medium",7.1,"Medium",6.84390243902439,"Medium","English","Spring","EU"
"Germany","The Weinstein Company","Christopher Eberts","Andrew Hulme","Paul McGuigan","Lucy Liu","Bruce Willis","Josh Hartnett","Lucky Number Slevin","tt0425210","http://www.imdb.com/title/tt0425210/",7.8,27,2,2006,1.833333333,"English",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17,0,1,7,6,2,3,6.41111111111111,"Medium",6.67714285714286,"Medium",6.61428571428571,"Medium",6.96666666666667,"Medium",7.4,"Medium",6.55,"Medium",6.77647058823529,"Medium","English","Winter","EU"
"Germany","Miramax Films","Stefan Arndt","Mathilde Bonnefoy","Tom Tykwer","Remo Girone","Giovanni Ribisi","Cate Blanchett","Heaven","tt0246677","http://www.imdb.com/title/tt0246677/",7.2,11,2,2002,1.6,"English",2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11,0,1,2,3,3,3,7.25333333333333,"Medium",6.5625,"Medium",7.2,"Medium",7.25,"Medium",7.16666666666667,"Medium",7.6,"Medium",6.92033898305085,"Medium","English","Winter","EU"
"Germany","PolyGram Filmed Entertainment","Ethan Coen","Thom Noble","Joel Coen","Paul Newman","Jennifer Jason Leigh","Tim Robbins","The Hudsucker Proxy","tt0110074","http://www.imdb.com/title/tt0110074/",7.4,30,3,1994,1.85,"English",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,1,1,5,3,1,6.9,"Medium",7,"Medium",7.46666666666667,"Medium",7.65555555555556,"Medium",6.62,"Medium",7.4,"Medium",7.22857142857143,"Medium","English","Spring","EU"
"Germany","X-Filme Creative Pool","Stefan Arndt","Mathilde Bonnefoy","Tom Tykwer","Herbert Knaup","Moritz Bleibtreu","Franka Potente","Lola rennt","tt0130827","http://www.imdb.com/title/tt0130827/",7.8,1.53,8,1998,1.35,"Deutsch",3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23,0,1,3,2,1,3,7.35,"Medium",7.6,"Medium",7.8,"Medium",7.25,"Medium",7.16666666666667,"Medium",7.6,"Medium",7.8,"Medium","Deutsch","Summer","EU"
"Germany","Studio Babelsberg","Lana Wachowski","Martin Walsh","James McTeigue","Stephen Rea","Hugo Weaving","Natalie Portman","V for Vendetta","tt0434409","http://www.imdb.com/title/tt0434409/",8.2,54,3,2006,2.2,"English",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,77,0,1,5,8,3,3,7.23125,"Medium",7.5,"Medium",6.31428571428571,"Medium",7,"Medium",6.02,"Medium",7.9,"Medium",6.94285714285714,"Medium","English","Spring","EU"
"Germany","Fox 2000 Pictures","Drew Barrymore","Alan Baumgarten","Bobby Farrelly","Jason Spevack","Jimmy Fallon","Drew Barrymore","Fever Pitch","tt0332047","http://www.imdb.com/title/tt0332047/",6.2,30,4,2005,1.716666667,"English",3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,30,0,2,6,6,2,3,6.51176470588235,"Medium",6.2,"Medium",6.2,"Medium",6.44285714285714,"Medium",6.54,"Medium",5.5,"Lower",6.52857142857143,"Medium","English","Spring","EU"
"Germany","Lions Gate Films","Gale Anne Hurd","Steven Kemper","Jonathan Hensleigh","Will Patton","John Travolta","Thomas Jane","The Punisher","tt0330793","http://www.imdb.com/title/tt0330793/",6.4,33,4,2004,2.066666667,"English",1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,2,5,2,3,6.36666666666667,"Medium",6.50434782608696,"Medium",6.52857142857143,"Medium",6.4,"Medium",6.15714285714286,"Medium",6.44285714285714,"Medium",6.61578947368421,"Medium","English","Spring","EU"
"Germany","Davis Entertainment","John Davis","William Steinkamp","Gary Fleder","Darrin Henson","Dennis Quaid","Rob Brown","The Express","tt0469903","http://www.imdb.com/title/tt0469903/",7.3,40,10,2008,2.166666667,"English",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,1,3,2,3,7.25,"Medium",6.45294117647059,"Medium",7.3,"Medium",6.72,"Medium",6.71,"Medium",5.82307692307692,"Lower",6.66666666666667,"Medium","English","Fall","EU"
"Germany","Universal Pictures","Jim Lemley","David Brenner","Timur Bekmambetov","Morgan Freeman","James McAvoy","Angelina Jolie","Wanted","tt0493464","http://www.imdb.com/title/tt0493464/",6.7,75,6,2008,1.833333333,"English",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,0,1,4,9,2,3,6.54117647058824,"Medium",6.78333333333333,"Medium",6.8,"Medium",6.7,"Medium",6.70909090909091,"Medium",6.7,"Medium",6.59811320754717,"Medium","English","Summer","EU"
"Germany","Rogue Pictures","Steven Paul","Andrew MacRitchie","Neil Marshall","Malcolm McDowell","Bob Hoskins","Rhona Mitra","Doomsday","tt0483607","http://www.imdb.com/title/tt0483607/",6,30,3,2008,1.8,"English",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,56,0,1,2,6,4,3,5.675,"Lower",6.74,"Medium",6.525,"Medium",6.2,"Medium",6.05,"Medium",6,"Medium",5.74,"Lower","English","Spring","EU"
"Germany","Paramount Pictures","Scott Rudin","Sandra Adair","Richard Linklater","Mike White","Joan Cusack","Jack Black","School of Rock","tt0332379","http://www.imdb.com/title/tt0332379/",7.1,35,10,2003,1.8,"English",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,75,0,1,1,6,2,2,6.43333333333333,"Medium",6.42857142857143,"Medium",7.1,"Medium",7.68333333333333,"Medium",7.51428571428571,"Medium",7.27777777777778,"Medium",6.84390243902439,"Medium","English","Fall","EU"
"Germany","Paramount Pictures","Sydney Pollack","Fredric Steinkamp","Sydney Pollack","Greg Kinnear","Julia Ormond","Harrison Ford","Sabrina","tt0114319","http://www.imdb.com/title/tt0114319/",6.2,58,12,1995,2.116666667,"Français",2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57,0,1,2,7,2,2,6.875,"Medium",6,"Medium",6.81111111111111,"Medium",6.55714285714286,"Medium",7.175,"Medium",6.7125,"Medium",6.84390243902439,"Medium","Français","Winter","EU"
"Germany","JVC Entertainment","Demetra J. MacBride","Jay Rabinowitz","Jim Jarmusch","Crispin Glover","Gary Farmer","Johnny Depp","Dead Man","tt0112817","http://www.imdb.com/title/tt0112817/",7.8,9,12,1995,2.016666667,"English",2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,1,1,4,3,3,7.05,"Medium",7.8,"Medium",7.45,"Medium",7.6,"Medium",7.4125,"Medium",7.8,"Medium",7.75,"Medium","English","Winter","EU"
"Germany","Universal Pictures","Neal H. Moritz","Peter Honess","Rob Cohen","Michelle Rodriguez","Vin Diesel","Paul Walker","The Fast and the Furious","tt0232500","http://www.imdb.com/title/tt0232500/",6.6,38,6,2001,1.766666667,"English",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,30,0,1,1,4,2,3,6.71111111111111,"Medium",6.91666666666667,"Medium",6.37142857142857,"Medium",6.2,"Medium",6.39166666666667,"Medium",6.27692307692308,"Medium",6.59811320754717,"Medium","English","Summer","EU"
"Germany","United Artists","Stanley Kramer","Frederic Knudtson","Stanley Kramer","Richard Widmark","Burt Lancaster","Spencer Tracy","Judgment at Nuremberg","tt0055031","http://www.imdb.com/title/tt0055031/",8.3,3,12,1961,3.1,"English",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,0,1,2,2,2,3,7.53333333333333,"Medium",7.63333333333333,"Medium",7.6,"Medium",8.3,"Top",8.3,"Top",8.16666666666667,"Top",7.22923076923077,"Medium","English","Winter","EU"
"Germany","Regency Enterprises","Ross Grayson Bell","James Haygood","David Fincher","Meat Loaf","Brad Pitt","Edward Norton","Fight Club","tt0137523","http://www.imdb.com/title/tt0137523/",8.9,63,10,1999,2.316666667,"English",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,1,3,6,2,1,7.32666666666667,"Medium",7.31304347826087,"Medium",8.9,"Top",7.75555555555556,"Medium",7.45,"Medium",8.9,"Top",6.59310344827586,"Medium","English","Fall","EU"
"Germany","Lakeshore Entertainment","Tom Rosenberg","Martin Hunter","Len Wiseman","Michael Sheen","Scott Speedman","Kate Beckinsale","Underworld","tt0320691","http://www.imdb.com/title/tt0320691/",7,22,9,2003,2.016666667,"English",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32,0,1,3,5,4,3,6.59333333333333,"Medium",6.63333333333333,"Medium",7.025,"Medium",6.825,"Medium",6.65,"Medium",6.5125,"Medium",6.75714285714286,"Medium","English","Fall","EU"
"Germany","Gaylord Films","Steven Soderbergh","Amy E. Duddleston","Anthony Russo","Sam Rockwell","Isaiah Washington","William H. Macy","Welcome to Collinwood","tt0271259","http://www.imdb.com/title/tt0271259/",6.4,1.2,5,2002,1.433333333,"English",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,1,1,2,2,6.9125,"Medium",5.725,"Lower",6.9125,"Medium",7.3,"Medium",5.5,"Lower",6.4,"Medium",6.1,"Medium","English","Spring","EU"
"Germany","Lorimar Film Entertainment","Charles Mulvehill","Graeme Clifford","Bob Rafelson","John Colicos","Jessica Lange","Jack Nicholson","The Postman Always Rings Twice","tt0082934","http://www.imdb.com/title/tt0082934/",6.6,12,3,1981,2.033333333,"English",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28,0,1,2,3,2,3,7.25,"Medium",7.14,"Medium",6.6,"Medium",6.15,"Medium",7.13333333333333,"Medium",6.4,"Medium",7.15,"Medium","English","Spring","EU"
"Germany","Universal Pictures","Lawrence Gordon","none","Guillermo del Toro","Jeffrey Tambor","Selma Blair","Ron Perlman","Hellboy II: The Golden Army","tt0411477","http://www.imdb.com/title/tt0411477/",7.1,85,7,2008,2,"English",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,3,6,2,3,7,"Medium",6.23333333333333,"Medium",6.15,"Medium",6.85,"Medium",6.3874109263658,"Medium",6.77,"Medium",6.59811320754717,"Medium","English","Summer","EU"
"Germany","Blackfriars Bridge Films","Bob Yari","Hughes Winborne","Paul Haggis","Matt Dillon","Don Cheadle","Sandra Bullock","Crash","tt0375679","http://www.imdb.com/title/tt0375679/",7.9,6.5,5,2005,1.866666667,"English",5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,0,1,6,7,2,1,6.61875,"Medium",6.96666666666667,"Medium",7.1875,"Medium",7.5,"Medium",7.82,"Medium",7,"Medium",7.9,"Medium","English","Spring","EU"
"Germany","Twentieth Century Fox Film Corporation","Avi Arad","William Hoy","Tim Story","Chris Evans","Jessica Alba","Ioan Gruffudd","Fantastic Four","tt0120667","http://www.imdb.com/title/tt0120667/",5.7,100,6,2005,1.766666667,"English",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,1,3,5,2,3,5.71666666666667,"Lower",5.9625,"Lower",6.68181818181818,"Medium",5.65,"Lower",6.78181818181818,"Medium",6.82,"Medium",6.58223684210526,"Medium","English","Summer","EU"
"Germany","Centropolis Entertainment","Dean Devlin","David Brenner","Roland Emmerich","Joely Richardson","Heath Ledger","Mel Gibson","The Patriot","tt0187393","http://www.imdb.com/title/tt0187393/",7.1,110,6,2000,2.75,"English",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21,0,1,3,4,2,3,6.84583333333333,"Medium",7.1375,"Medium",6.35,"Medium",6.35,"Medium",6.70909090909091,"Medium",6.475,"Medium",6.66666666666667,"Medium","English","Summer","EU"
"Germany","New Line Cinema","Julio Caro","Robert Duffy","Tarsem Singh","Vince Vaughn","Vincent DOnofrio","Jennifer Lopez","The Cell","tt0209958","http://www.imdb.com/title/tt0209958/",6.3,33,8,2000,1.783333333,"English",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,20,0,1,2,5,2,2,5.63333333333333,"Lower",6.3,"Medium",6.19285714285714,"Medium",6,"Medium",6.55,"Medium",6.3,"Medium",6.4741935483871,"Medium","English","Summer","EU"
"Germany","Universal Pictures","Hilary Bevan Jones","Emma E. Hickox","Richard Curtis","Rhys Ifans","Philip Seymour Hoffman","Tom Sturridge","The Boat That Rocked","tt1131729","http://www.imdb.com/title/tt1131729/",7.4,50,4,2009,1.933333333,"English",1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,5,6,3,3,7.4,"Medium",7.2375,"Medium",7.3,"Medium",7.55,"Medium",6.875,"Medium",7.4,"Medium",6.59811320754717,"Medium","English","Spring","EU"
"Germany","Seda Spettacoli","Salvatore Argento","Franco Fraticelli","Dario Argento","Enrico Maria Salerno","Suzy Kendall","Tony Musante","Luccello dalle piume di cristallo","tt0065143","http://www.imdb.com/title/tt0065143/",7.2,0.5,2,1970,1.633333333,"Italiano",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15,0,1,1,3,2,2,7.2,"Medium",7.2,"Medium",7.2,"Medium",6.36666666666667,"Medium",6.7,"Medium",6.95,"Medium",7.2,"Medium","Others","Winter","EU"
"Germany","Focus Features","Leslie Holleran","Paul Tothill","Joe Wright","Vicky Krieps","Eric Bana","Saoirse Ronan","Hanna","tt0993842","http://www.imdb.com/title/tt0993842/",6.8,30,4,2011,1.85,"English",6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,18,0,1,3,4,3,3,6.45,"Medium",6.86666666666667,"Medium",6.8,"Medium",7.1,"Medium",7.1,"Medium",6.8,"Medium",7.28,"Medium","English","Spring","EU"
"Germany","Regency Enterprises","David Hoberman","Christian Wagner","F. Gary Gray","David Morse","Kevin Spacey","Samuel L. Jackson","The Negotiator","tt0120768","http://www.imdb.com/title/tt0120768/",7.3,50,7,1998,2.333333333,"English",1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,2,2,2,3,6.68260869565217,"Medium",7.22857142857143,"Medium",7.05,"Medium",6.78333333333333,"Medium",6.49090909090909,"Medium",6.46666666666667,"Medium",6.59310344827586,"Medium","English","Summer","EU"
"Germany","Regency Enterprises","none","Mark Stevens","Joel Schumacher","Clifton Collins Jr","Matthew Davis","Colin Farrell","Tigerland","tt0170691","http://www.imdb.com/title/tt0170691/",7.1,10,9,2000,1.683333333,"English",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,4,2,2,6.74117647058824,"Medium",6.35,"Medium",7.1,"Medium",6.73333333333333,"Medium",6.18571428571429,"Medium",6.42327868852459,"Medium",6.59310344827586,"Medium","English","Fall","EU"
"Germany","Bedford Falls Productions","Gillian Gorfil","Steven Rosenblum","Edward Zwick","Jennifer Connelly","Djimon Hounsou","Leonardo DiCaprio","Blood Diamond","tt0450259","http://www.imdb.com/title/tt0450259/",8,100,12,2006,2.383333333,"Afrikaans",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,22,0,1,9,7,2,3,7.725,"Medium",6.575,"Medium",7.15,"Medium",7.31666666666667,"Medium",7.07,"Medium",8,"Top",7,"Medium","Others","Winter","EU"
"Germany","Universal Pictures","Michael Mann","Kevin Stitt","Peter Berg","Chris Cooper","Jennifer Garner","Jamie Foxx","The Kingdom","tt0431197","http://www.imdb.com/title/tt0431197/",7.1,70,8,2007,1.833333333,"العربية",2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,0,1,5,5,2,3,7.28888888888889,"Medium",6.76666666666667,"Medium",7.22857142857143,"Medium",6.95,"Medium",6.95555555555556,"Medium",6.98,"Medium",6.59811320754717,"Medium","Others","Summer","EU"
"Germany","ITC Entertainment","Wolf C. Hartwig","Tony Lawson","Sam Peckinpah","James Mason","Maximilian Schell","James Coburn","Cross of Iron","tt0074695","http://www.imdb.com/title/tt0074695/",7.6,6,1,1977,2.2,"Deutsch",4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,1,3,4,2,3,6.65,"Medium",6.75,"Medium",7.78,"Medium",7.52857142857143,"Medium",7.18333333333333,"Medium",7.6,"Medium",6.3,"Medium","Deutsch","Winter","EU"
"Germany","Universal Pictures","Jennifer Fox","John Gilroy","Tony Gilroy","Paul Giamatti","Julia Roberts","Clive Owen","Duplicity","tt1135487","http://www.imdb.com/title/tt1135487/",6.2,78.146652,3,2009,2.083333333,"English",4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,33,0,1,3,4,2,3,6.73076923076923,"Medium",6.56,"Medium",6.4,"Medium",6.73333333333333,"Medium",6.875,"Medium",6.9,"Medium",6.59811320754717,"Medium","English","Spring","EU"
"Germany","Impact Pictures","Paul W.S. Anderson","Niven Howie","Paul W.S. Anderson","Ali Larter","Wentworth Miller","Milla Jovovich","Resident Evil: Afterlife","tt1220634","http://www.imdb.com/title/tt1220634/",5.9,60,9,2010,1.616666667,"English",3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,0,1,7,3,4,3,5.98181818181818,"Lower",5.9,"Lower",6.3,"Medium",5.98571428571429,"Lower",6.7,"Medium",6.03333333333333,"Medium",6,"Medium","English","Fall","EU"
"Germany","Paramount Pictures","Curtis Hanson","Dede Allen","Curtis Hanson","Frances McDormand","Tobey Maguire","Michael Douglas","Wonder Boys","tt0185014","http://www.imdb.com/title/tt0185014/",7.4,35,2,2000,1.85,"English",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,1,2,8,4,2,6.825,"Medium",7.18571428571429,"Medium",7.4125,"Medium",7.08,"Medium",7.45,"Medium",7.53333333333333,"Medium",6.84390243902439,"Medium","English","Winter","EU"
"Germany","Laurence Mark Productions","none","Neil Travis","Chris Columbus","Embeth Davidtz","Sam Neill","Robin Williams","Bicentennial Man","tt0182789","http://www.imdb.com/title/tt0182789/",6.7,100,12,1999,2.183333333,"English",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17,0,1,0,5,2,3,6.72105263157895,"Medium",6.775,"Medium",7.03333333333333,"Medium",6.88333333333333,"Medium",6.3,"Medium",6.42327868852459,"Medium",6.7,"Medium","English","Winter","EU"
"Germany","Paramount Pictures","Paula Wagner","Robert K. Lambert","E. Elias Merhige","Ben Kingsley","Aaron Eckhart","Carrie-Anne Moss","Suspect Zero","tt0324127","http://www.imdb.com/title/tt0324127/",5.9,27,8,2004,1.65,"English",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,1,2,4,3,2,6.96363636363636,"Medium",6.28461538461538,"Medium",7.03846153846154,"Medium",6.4,"Medium",6.34,"Medium",5.9,"Lower",6.84390243902439,"Medium","English","Summer","EU"
"Germany","Universal Pictures","Stephen Sommers","none","Rob Cohen","John Hannah","Jet Li","Brendan Fraser","The Mummy: Tomb of the Dragon Emperor","tt0859163","http://www.imdb.com/title/tt0859163/",5.2,145,7,2008,1.866666667,"English",3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,2,5,2,3,6.09090909090909,"Medium",6.08571428571429,"Medium",6.325,"Medium",6.2,"Medium",6.3874109263658,"Medium",5.83333333333333,"Lower",6.59811320754717,"Medium","English","Summer","EU"
